pid	vid
165469	1060856
165470	584226
165471	1060861
165472	626491
165473	390761
165474	587681
165475	374521
165476	1060866
165477	481386
165478	531991
165479	1060871
165480	577176
165481	313216
165482	1060876
165483	543081
165484	523041
165485	1060881
165486	1060886
165487	1060891
165488	311921
165489	1060896
165490	408571
165491	1060901
165492	359336
165493	615016
165494	539576
165495	1060906
165496	1060911
165497	682846
165498	1060916
165499	391896
165500	1060921
165501	1060926
165502	1060931
165503	461526
165504	305741
165505	1060936
165506	1060941
165507	1060946
165508	1060951
165509	1060956
16551	692181
165510	429766
165511	1060961
165512	327536
165513	1060966
165514	1060971
165515	435466
165516	516301
165517	1060976
165518	1060981
165519	311636
165520	1060986
165521	1060991
165522	506766
165523	1060996
165524	1061001
165525	518481
165526	1061006
165527	638756
165528	603396
165529	1061011
165530	556576
165531	1061016
165532	1061021
165533	1061026
165534	476186
165535	1061031
165536	546261
165537	323916
165538	1061036
165539	322196
165540	492111
165541	333301
165542	1061041
165543	1061046
165544	323481
165545	1061051
165546	546466
165547	408791
165548	1061056
165549	429346
165550	594921
165551	573021
165552	1061061
165553	1061066
165554	530181
165555	1061071
165556	1061076
165557	1061081
165558	1061086
165559	593981
16556	16556
165560	1061091
165561	375091
165562	638596
165563	1061096
165564	458371
165565	1061101
165566	312681
165567	638846
165568	1061106
165569	448261
165570	1061111
165571	487611
165572	1061116
165573	1061121
165574	1061126
165575	347906
165576	512276
165577	1061131
165578	1061136
165579	1061141
165580	357801
165581	1061146
165582	1061151
165583	1061156
165584	1061161
165585	324466
165586	1061166
165587	638586
165588	1061171
165589	1061176
165590	351836
165591	1061181
165592	1061186
165593	1061191
165594	1061196
165595	384176
165596	521286
165597	1061201
165598	1061206
165599	1061211
1656	688656
165600	388651
165601	1061216
165602	1061221
165603	395961
165604	1061226
165605	1061231
165606	587476
165607	1061236
165608	1061241
165609	1061246
16561	685291
165610	435241
165611	383716
165612	1061251
165613	1061256
165614	1061261
165615	523466
165616	1061266
165617	1061271
165618	1061276
165619	1061281
165620	324291
165621	388351
165622	1061286
165623	1061291
165624	1061296
165625	403821
165626	1061301
165627	1061306
165628	1061311
165629	1061316
165630	313751
165631	1061321
165632	326921
165633	433271
165634	1061326
165635	447856
165636	409696
165637	1061331
165638	1061336
165639	1061341
165640	559166
165641	1061346
165642	367141
165643	1061351
165644	1061356
165645	517971
165646	1061361
165647	456056
165648	1061366
165649	1061371
165650	343251
165651	1061376
165652	1061381
165653	484541
165654	1061386
165655	506211
165656	340331
165657	1061391
165658	384866
165659	1061396
16566	685421
165660	311416
165661	1061401
165662	1061406
165663	470831
165664	1061411
165665	509741
165666	1061416
165667	1061421
165668	1061426
165669	1061431
165670	499416
165671	1061436
165672	1061441
165673	1061446
165674	1061451
165675	512051
165676	1061456
165677	1061461
165678	595081
165679	1061466
165680	571751
165681	1061471
165682	1061476
165683	1061481
165684	1061486
165685	559596
165686	1061491
165687	1061496
165688	1061501
165689	1061506
165690	541686
165691	686516
165692	540581
165693	1061511
165694	1061516
165695	464796
165696	1061521
165697	538601
165698	1061526
165699	1061531
165700	1061536
165701	1061541
165702	1061546
165703	1061551
165704	1061556
165705	1061561
165706	1061566
165707	1061571
165708	1061576
165709	1061581
16571	428566
165710	1061586
165711	391661
165712	1061591
165713	1061596
165714	1061601
165715	1061606
165716	1061611
165717	614486
165718	1061616
165719	1061621
165720	1061626
165721	1061631
165722	467756
165723	1061636
165724	1061641
165725	1061646
165726	360581
165727	1061651
165728	1061656
165729	1061661
165730	555871
165731	1061666
165732	1061671
165733	417281
165734	1061676
165735	1061681
165736	1061686
165737	1061691
165738	565596
165739	1061696
165740	1061701
165741	1061706
165742	1061711
165743	1061716
165744	1061721
165745	1061726
165746	1061731
165747	1061736
165748	1061741
165749	1061746
165750	1061751
165751	473341
165752	1061756
165753	1061761
165754	1061766
165755	1061771
165756	496856
165757	1061776
165758	369126
165759	1061781
16576	548296
165760	1061786
165761	406736
165762	1061791
165763	1061796
165764	1061801
165765	1061806
165766	587891
165767	1061811
165768	1061816
165769	319256
165770	1061821
165771	1061826
165772	1061831
165773	369486
165774	1061836
165775	1061841
165776	1061846
165777	1061851
165778	448776
165779	1061856
165780	1061861
165781	1061866
165782	1061871
165783	1061876
165784	1061881
165785	1061886
165786	1061891
165787	1061896
165788	1061901
165789	1061906
165790	1061911
165791	1061916
165792	1061921
165793	1061926
165794	1061931
165795	1061936
165796	1061941
165797	1061946
165798	1061951
165799	1061956
165800	549606
165801	1061961
165802	1061966
165803	1061971
165804	1061976
165805	436566
165806	463356
165807	606066
165808	1061981
165809	1061986
16581	685411
165810	1061991
165811	618776
165812	1061996
165813	1062001
165814	1062006
165815	318901
165816	1062011
165817	347226
165818	329956
165819	1062016
165820	338716
165821	377131
165822	474906
165823	1062021
165824	1062026
165825	1062031
165826	618846
165827	441571
165828	1062036
165829	1062041
165830	528886
165831	1062046
165832	412271
165833	1062051
165834	1062056
165835	398136
165836	372026
165837	1062061
165838	1062066
165839	1062071
165840	526256
165841	424216
165842	1062076
165843	1062081
165844	1062086
165845	1062091
165846	1062096
165847	1062101
165848	1062106
165849	1062111
165850	1062116
165851	1062121
165852	1062126
165853	1062131
165854	1062136
165855	1062141
165856	388546
165857	1062146
165858	1062151
165859	1062156
16586	446531
165860	1062161
165861	1062166
165862	1062171
165863	1062176
165864	1062181
165865	1062186
165866	1062191
165867	442911
165868	504836
165869	1062196
165870	1062201
165871	497281
165872	490851
165873	631511
165874	1062206
165875	1062211
165876	490741
165877	1062216
165878	1062221
165879	1062226
165880	1062231
165881	1062236
165882	1062241
165883	1062246
165884	1062251
165885	1062256
165886	522776
165887	1062261
165888	398331
165889	1062266
165890	1062271
165891	1062276
165892	1062281
165893	571771
165894	1062286
165895	1062291
165896	574521
165897	1062296
165898	1062301
165899	1062306
165900	1062311
165901	1062316
165902	1062321
165903	1062326
165904	1062331
165905	1062336
165906	1062341
165907	1062346
165908	1062351
165909	1062356
16591	692186
165910	1062361
165911	1062366
165912	1062371
165913	1062376
165914	398971
165915	1062381
165916	373971
165917	1062386
165918	455441
165919	374716
165920	1062391
165921	1062396
165922	1062401
165923	1062406
165924	344671
165925	1062411
165926	606821
165927	1062416
165928	1062421
165929	424071
165930	598456
165931	1062426
165932	1062431
165933	1062436
165934	315081
165935	1062441
165936	1062446
165937	612921
165938	620331
165939	368621
165940	1062451
165941	1062456
165942	572091
165943	1062461
165944	1828026
165945	1062466
165946	1062471
165947	1062476
165948	1062481
165949	486686
165950	1062486
165951	1062491
165952	1062496
165953	1062501
165954	410786
165955	1062506
165956	1062511
165957	483026
165958	305816
165959	537856
16596	16596
165960	1062516
165961	1062521
165962	1062526
165963	484876
165964	336971
165965	1062531
165966	1062536
165967	1062541
165968	474496
165969	1062546
165970	351271
165971	1062551
165972	1062556
165973	458506
165974	406571
165975	441631
165976	1062561
165977	1062566
165978	531036
165979	534341
165980	1062571
165981	1062576
165982	1062581
165983	1062586
165984	1062591
165985	1062596
165986	1062601
165987	1062606
165988	1062611
165989	1062616
165990	624841
165991	1062621
165992	1062626
165993	609011
165994	1062631
165995	1062636
165996	1062641
165997	530866
165998	375151
165999	1062646
166	687901
166000	1062651
166001	1062656
166002	1062661
166003	374316
166004	1062666
166005	1062671
166006	435741
166007	575121
166008	600916
166009	505101
16601	16601
166010	1062676
166011	1062681
166012	1062686
166013	1062691
166014	533381
166015	1062696
166016	1062701
166017	1062706
166018	615366
166019	1062711
166020	512606
166021	1062716
166022	1062721
166023	1062726
166024	1062731
166025	1062736
166026	480091
166027	1062741
166028	1062746
166029	1062751
166030	1062756
166031	1062761
166032	420216
166033	1062766
166034	523636
166035	562986
166036	1062771
166037	1062776
166038	1062781
166039	384406
166040	1062786
166041	1062791
166042	1062796
166043	496251
166044	341326
166045	1062801
166046	1062806
166047	1062811
166048	1062816
166049	499036
166050	615396
166051	318756
166052	1062821
166053	310386
166054	497096
166055	1062826
166056	1062831
166057	1062836
166058	1062841
166059	404366
16606	576621
166060	466376
166061	416991
166062	1062846
166063	1062851
166064	1062856
166065	1062861
166066	409881
166067	1062866
166068	1062871
166069	352086
166070	400811
166071	1062876
166072	1062881
166073	446641
166074	387711
166075	582421
166076	625351
166077	1062886
166078	405991
166079	1062891
166080	1062896
166081	1062901
166082	1062906
166083	409266
166084	1062911
166085	478606
166086	490656
166087	1062916
166088	386956
166089	1062921
166090	1062926
166091	530846
166092	1062931
166093	446636
166094	596561
166095	1062936
166096	585056
166097	1062941
166098	527466
166099	1062946
1661	1661
166100	1062951
166101	1062956
166102	1062961
166103	348456
166104	1062966
166105	1062971
166106	518701
166107	1062976
166108	1062981
166109	1062986
16611	16611
166110	392031
166111	1062991
166112	1062996
166113	541641
166114	1063001
166115	1063006
166116	586061
166117	1063011
166118	1063016
166119	1063021
166120	1063026
166121	1063031
166122	441361
166123	1063036
166124	1063041
166125	1063046
166126	1063051
166127	603041
166128	1063056
166129	563746
166130	1063061
166131	1063066
166132	1063071
166133	1063076
166134	1063081
166135	1063086
166136	1063091
166137	1063096
166138	462516
166139	1063101
166140	1063106
166141	606131
166142	670666
166143	595646
166144	1063111
166145	1063116
166146	312981
166147	1063121
166148	501086
166149	1063126
166150	427916
166151	628516
166152	1063131
166153	590296
166154	1063136
166155	456921
166156	1063141
166157	1063146
166158	506246
166159	1063151
16616	685386
166160	1063156
166161	1063161
166162	1063166
166163	347221
166164	1063171
166165	1063176
166166	1063181
166167	1063186
166168	575421
166169	1063191
166170	1063196
166171	1063201
166172	1063206
166173	1063211
166174	1063216
166175	557921
166176	1063221
166177	1063226
166178	552121
166179	1063231
166180	418586
166181	1063236
166182	1063241
166183	363856
166184	1063246
166185	1063251
166186	1063256
166187	1063261
166188	514341
166189	1063266
166190	543686
166191	569351
166192	1063271
166193	1063276
166194	1063281
166195	1063286
166196	1063291
166197	1063296
166198	433536
166199	1063301
166200	1063306
166201	1063311
166202	1063316
166203	1063321
166204	342531
166205	1063326
166206	1063331
166207	1063336
166208	464261
166209	1063341
16621	323691
166210	1063346
166211	1063351
166212	460456
166213	1063356
166214	1063361
166215	1063366
166216	1063371
166217	393766
166218	1063376
166219	476631
166220	1063381
166221	498611
166222	1063386
166223	1063391
166224	1063396
166225	1063401
166226	354216
166227	463631
166228	1063406
166229	1063411
166230	1063416
166231	1063421
166232	631831
166233	1063426
166234	408311
166235	1063431
166236	1063436
166237	1063441
166238	457086
166239	1063446
166240	1063451
166241	444381
166242	358531
166243	1063456
166244	1063461
166245	1063466
166246	1063471
166247	412116
166248	1063476
166249	1063481
166250	305146
166251	1063486
166252	1063491
166253	1063496
166254	627886
166255	1063501
166256	569266
166257	1063506
166258	1063511
166259	333901
16626	16626
166260	1063516
166261	1063521
166262	348306
166263	1063526
166264	1063531
166265	1063536
166266	1063541
166267	555371
166268	1063546
166269	629681
166270	1063551
166271	1063556
166272	1063561
166273	1063566
166274	1063571
166275	1063576
166276	570856
166277	1063581
166278	495631
166279	629571
166280	1063586
166281	1063591
166282	621621
166283	505416
166284	1063596
166285	1063601
166286	1063606
166287	1063611
166288	519346
166289	1063616
166290	1063621
166291	1063626
166292	1063631
166293	1063636
166294	1063641
166295	1063646
166296	1063651
166297	1063656
166298	629721
166299	1063661
166300	626416
166301	469321
166302	603976
166303	1063666
166304	1063671
166305	572486
166306	1063676
166307	1063681
166308	629696
166309	357881
16631	597966
166310	1063686
166311	628951
166312	627126
166313	353191
166314	1063691
166315	515146
166316	1063696
166317	1063701
166318	574106
166319	1063706
166320	1063711
166321	1063716
166322	525616
166323	1063721
166324	1063726
166325	1063731
166326	514121
166327	1063736
166328	432981
166329	629706
166330	1063741
166331	627531
166332	1063746
166333	1063751
166334	629691
166335	1063756
166336	625506
166337	1063761
166338	1063766
166339	365426
166340	1063771
166341	546686
166342	1063776
166343	629716
166344	1063781
166345	345526
166346	1063786
166347	340091
166348	604751
166349	573381
166350	1063791
166351	1063796
166352	463261
166353	1063801
166354	1063806
166355	602486
166356	428711
166357	1063811
166358	1063816
166359	367166
16636	429006
166360	1063821
166361	1063826
166362	1063831
166363	1063836
166364	1063841
166365	1063846
166366	1063851
166367	1063856
166368	370461
166369	1063861
166370	1824386
166371	1063866
166372	446486
166373	1063871
166374	1063876
166375	1063881
166376	1063886
166377	1063891
166378	397576
166379	609356
166380	1063896
166381	391076
166382	1063901
166383	1063906
166384	1063911
166385	471081
166386	1063916
166387	1063921
166388	631101
166389	1063926
166390	1063931
166391	1063936
166392	1063941
166393	336111
166394	1063946
166395	556171
166396	1063951
166397	1063956
166398	565886
166399	1063961
166400	629591
166401	1063966
166402	1063971
166403	334046
166404	1063976
166405	390796
166406	1063981
166407	596786
166408	449361
166409	1063986
16641	698716
166410	682831
166411	1063991
166412	1063996
166413	579816
